"ModName2","ModType","Comparison","Set","EvalStratum","n_tests","n_correct","PctCorrect"
"Strat H2O SC","RandomForest","PnotE","Testing","CA",2,2,1
"Strat H2O SC","RandomForest","PnotE","Testing","NM-TX",1,1,1
"Strat H2O SC","RandomForest","PnotE","Training","AZ",3,3,1
"Strat H2O SC","RandomForest","PnotE","Training","CA",3,3,1
"Strat H2O SC","RandomForest","PnotE","Training","CO-WY-UT-MT",3,3,1
"Strat H2O SC","RandomForest","PnotE","Training","NM-TX",4,4,1
"Strat H2O SC","RandomForest","PnotE","Training","NV",6,6,1
"Strat H2O SC","RandomForest","PvIvE","Testing","AZ",6,3,0.5
"Strat H2O SC","RandomForest","PvIvE","Testing","CA",5,2,0.4
"Strat H2O SC","RandomForest","PvIvE","Testing","CO-WY-UT-MT",2,1,0.5
"Strat H2O SC","RandomForest","PvIvE","Testing","NM-TX",4,3,0.75
"Strat H2O SC","RandomForest","PvIvE","Testing","NV",4,4,1
"Strat H2O SC","RandomForest","PvIvE","Training","AZ",19,14,0.736842105263158
"Strat H2O SC","RandomForest","PvIvE","Training","CA",12,6,0.5
"Strat H2O SC","RandomForest","PvIvE","Training","CO-WY-UT-MT",12,8,0.666666666666667
"Strat H2O SC","RandomForest","PvIvE","Training","NM-TX",10,6,0.6
"Strat H2O SC","RandomForest","PvIvE","Training","NV",13,6,0.461538461538462
"Strat H2O SC","RandomForest","PvIwet","Testing","AZ",3,2,0.666666666666667
"Strat H2O SC","RandomForest","PvIwet","Testing","CA",5,2,0.4
"Strat H2O SC","RandomForest","PvIwet","Testing","NM-TX",2,1,0.5
"Strat H2O SC","RandomForest","PvIwet","Testing","NV",1,1,1
"Strat H2O SC","RandomForest","PvIwet","Training","AZ",6,4,0.666666666666667
"Strat H2O SC","RandomForest","PvIwet","Training","CA",9,3,0.333333333333333
"Strat H2O SC","RandomForest","PvIwet","Training","CO-WY-UT-MT",4,3,0.75
"Strat H2O SC","RandomForest","PvIwet","Training","NM-TX",5,3,0.6
"Strat H2O SC","RandomForest","PvIwet","Training","NV",9,4,0.444444444444444
"Strat H2O SC","RandomForest","PvNP","Testing","AZ",6,5,0.833333333333333
"Strat H2O SC","RandomForest","PvNP","Testing","CA",5,2,0.4
"Strat H2O SC","RandomForest","PvNP","Testing","CO-WY-UT-MT",2,2,1
"Strat H2O SC","RandomForest","PvNP","Testing","NM-TX",4,3,0.75
"Strat H2O SC","RandomForest","PvNP","Testing","NV",4,4,1
"Strat H2O SC","RandomForest","PvNP","Training","AZ",19,16,0.842105263157895
"Strat H2O SC","RandomForest","PvNP","Training","CA",12,6,0.5
"Strat H2O SC","RandomForest","PvNP","Training","CO-WY-UT-MT",12,11,0.916666666666667
"Strat H2O SC","RandomForest","PvNP","Training","NM-TX",10,8,0.8
"Strat H2O SC","RandomForest","PvNP","Training","NV",13,8,0.615384615384615
"Strat H2O SC","Rpart","EnotP","Testing","AZ",1,1,1
"Strat H2O SC","Rpart","EnotP","Testing","CO-WY-UT-MT",1,1,1
"Strat H2O SC","Rpart","EnotP","Testing","NM-TX",2,2,1
"Strat H2O SC","Rpart","EnotP","Testing","NV",2,2,1
"Strat H2O SC","Rpart","EnotP","Training","AZ",11,8,0.727272727272727
"Strat H2O SC","Rpart","EnotP","Training","CA",3,3,1
"Strat H2O SC","Rpart","EnotP","Training","CO-WY-UT-MT",4,4,1
"Strat H2O SC","Rpart","EnotP","Training","NM-TX",3,3,1
"Strat H2O SC","Rpart","EnotP","Training","NV",2,2,1
"Strat H2O SC","Rpart","EvIdry","Testing","AZ",3,1,0.333333333333333
"Strat H2O SC","Rpart","EvIdry","Testing","CO-WY-UT-MT",2,1,0.5
"Strat H2O SC","Rpart","EvIdry","Testing","NM-TX",2,0,0
"Strat H2O SC","Rpart","EvIdry","Testing","NV",3,2,0.666666666666667
"Strat H2O SC","Rpart","EvIdry","Training","AZ",11,10,0.909090909090909
"Strat H2O SC","Rpart","EvIdry","Training","CA",3,3,1
"Strat H2O SC","Rpart","EvIdry","Training","CO-WY-UT-MT",8,6,0.75
"Strat H2O SC","Rpart","EvIdry","Training","NM-TX",5,3,0.6
"Strat H2O SC","Rpart","EvIdry","Training","NV",4,2,0.5
"Strat H2O SC","Rpart","EvNE","Testing","AZ",6,4,0.666666666666667
"Strat H2O SC","Rpart","EvNE","Testing","CA",5,5,1
"Strat H2O SC","Rpart","EvNE","Testing","CO-WY-UT-MT",2,1,0.5
"Strat H2O SC","Rpart","EvNE","Testing","NM-TX",4,2,0.5
"Strat H2O SC","Rpart","EvNE","Testing","NV",4,3,0.75
"Strat H2O SC","Rpart","EvNE","Training","AZ",19,16,0.842105263157895
"Strat H2O SC","Rpart","EvNE","Training","CA",12,12,1
"Strat H2O SC","Rpart","EvNE","Training","CO-WY-UT-MT",12,11,0.916666666666667
"Strat H2O SC","Rpart","EvNE","Training","NM-TX",10,8,0.8
"Strat H2O SC","Rpart","EvNE","Training","NV",13,11,0.846153846153846
"Strat H2O SC","Rpart","EvNE_SInm","Testing","AZ",6,3,0.5
"Strat H2O SC","Rpart","EvNE_SInm","Testing","CA",5,5,1
"Strat H2O SC","Rpart","EvNE_SInm","Testing","CO-WY-UT-MT",2,1,0.5
"Strat H2O SC","Rpart","EvNE_SInm","Testing","NM-TX",4,2,0.5
"Strat H2O SC","Rpart","EvNE_SInm","Testing","NV",4,4,1
"Strat H2O SC","Rpart","EvNE_SInm","Training","AZ",19,16,0.842105263157895
"Strat H2O SC","Rpart","EvNE_SInm","Training","CA",12,12,1
"Strat H2O SC","Rpart","EvNE_SInm","Training","CO-WY-UT-MT",12,11,0.916666666666667
"Strat H2O SC","Rpart","EvNE_SInm","Training","NM-TX",10,8,0.8
"Strat H2O SC","Rpart","EvNE_SInm","Training","NV",13,11,0.846153846153846
"Strat H2O SC","Rpart","EvNE_SIpnw","Testing","AZ",6,4,0.666666666666667
"Strat H2O SC","Rpart","EvNE_SIpnw","Testing","CA",5,5,1
"Strat H2O SC","Rpart","EvNE_SIpnw","Testing","CO-WY-UT-MT",2,1,0.5
"Strat H2O SC","Rpart","EvNE_SIpnw","Testing","NM-TX",4,2,0.5
"Strat H2O SC","Rpart","EvNE_SIpnw","Testing","NV",4,3,0.75
"Strat H2O SC","Rpart","EvNE_SIpnw","Training","AZ",19,16,0.842105263157895
"Strat H2O SC","Rpart","EvNE_SIpnw","Training","CA",12,12,1
"Strat H2O SC","Rpart","EvNE_SIpnw","Training","CO-WY-UT-MT",12,11,0.916666666666667
"Strat H2O SC","Rpart","EvNE_SIpnw","Training","NM-TX",10,8,0.8
"Strat H2O SC","Rpart","EvNE_SIpnw","Training","NV",13,11,0.846153846153846
"Strat H2O SC","Rpart","PnotE","Testing","AZ",2,2,1
"Strat H2O SC","Rpart","PnotE","Testing","CA",2,2,1
"Strat H2O SC","Rpart","PnotE","Testing","NM-TX",1,1,1
"Strat H2O SC","Rpart","PnotE","Training","AZ",3,3,1
"Strat H2O SC","Rpart","PnotE","Training","CA",3,3,1
"Strat H2O SC","Rpart","PnotE","Training","CO-WY-UT-MT",3,3,1
"Strat H2O SC","Rpart","PnotE","Training","NM-TX",4,4,1
"Strat H2O SC","Rpart","PnotE","Training","NV",6,6,1
"Strat H2O SC","Rpart","PvIvE","Testing","AZ",6,3,0.5
"Strat H2O SC","Rpart","PvIvE","Testing","CA",5,2,0.4
"Strat H2O SC","Rpart","PvIvE","Testing","CO-WY-UT-MT",2,1,0.5
"Strat H2O SC","Rpart","PvIvE","Testing","NM-TX",4,2,0.5
"Strat H2O SC","Rpart","PvIvE","Testing","NV",4,2,0.5
"Strat H2O SC","Rpart","PvIvE","Training","AZ",19,14,0.736842105263158
"Strat H2O SC","Rpart","PvIvE","Training","CA",12,9,0.75
"Strat H2O SC","Rpart","PvIvE","Training","CO-WY-UT-MT",12,9,0.75
"Strat H2O SC","Rpart","PvIvE","Training","NM-TX",10,7,0.7
"Strat H2O SC","Rpart","PvIvE","Training","NV",13,10,0.769230769230769
"Strat H2O SC","Rpart","PvIwet","Testing","AZ",3,2,0.666666666666667
"Strat H2O SC","Rpart","PvIwet","Testing","CA",5,2,0.4
"Strat H2O SC","Rpart","PvIwet","Testing","NM-TX",2,2,1
"Strat H2O SC","Rpart","PvIwet","Testing","NV",1,0,0
"Strat H2O SC","Rpart","PvIwet","Training","AZ",6,4,0.666666666666667
"Strat H2O SC","Rpart","PvIwet","Training","CA",9,6,0.666666666666667
"Strat H2O SC","Rpart","PvIwet","Training","CO-WY-UT-MT",4,3,0.75
"Strat H2O SC","Rpart","PvIwet","Training","NM-TX",5,4,0.8
"Strat H2O SC","Rpart","PvIwet","Training","NV",9,8,0.888888888888889
"Strat H2O SC","Rpart","PvNP","Testing","AZ",6,5,0.833333333333333
"Strat H2O SC","Rpart","PvNP","Testing","CA",5,2,0.4
"Strat H2O SC","Rpart","PvNP","Testing","CO-WY-UT-MT",2,2,1
"Strat H2O SC","Rpart","PvNP","Testing","NM-TX",4,4,1
"Strat H2O SC","Rpart","PvNP","Testing","NV",4,3,0.75
"Strat H2O SC","Rpart","PvNP","Training","AZ",19,14,0.736842105263158
"Strat H2O SC","Rpart","PvNP","Training","CA",12,9,0.75
"Strat H2O SC","Rpart","PvNP","Training","CO-WY-UT-MT",12,10,0.833333333333333
"Strat H2O SC","Rpart","PvNP","Training","NM-TX",10,9,0.9
"Strat H2O SC","Rpart","PvNP","Training","NV",13,12,0.923076923076923
"Strat H2O SC","RpartScore","EnotP","Testing","AZ",1,1,1
"Strat H2O SC","RpartScore","EnotP","Testing","CO-WY-UT-MT",1,1,1
"Strat H2O SC","RpartScore","EnotP","Testing","NM-TX",2,2,1
"Strat H2O SC","RpartScore","EnotP","Testing","NV",2,2,1
"Strat H2O SC","RpartScore","EnotP","Training","AZ",11,11,1
"Strat H2O SC","RpartScore","EnotP","Training","CA",3,3,1
"Strat H2O SC","RpartScore","EnotP","Training","CO-WY-UT-MT",4,4,1
"Strat H2O SC","RpartScore","EnotP","Training","NM-TX",3,3,1
"Strat H2O SC","RpartScore","EnotP","Training","NV",2,2,1
"Strat H2O SC","RpartScore","EvIdry","Testing","AZ",3,1,0.333333333333333
"Strat H2O SC","RpartScore","EvIdry","Testing","CO-WY-UT-MT",2,1,0.5
"Strat H2O SC","RpartScore","EvIdry","Testing","NM-TX",2,0,0
"Strat H2O SC","RpartScore","EvIdry","Testing","NV",3,2,0.666666666666667
"Strat H2O SC","RpartScore","EvIdry","Training","AZ",11,10,0.909090909090909
"Strat H2O SC","RpartScore","EvIdry","Training","CA",3,3,1
"Strat H2O SC","RpartScore","EvIdry","Training","CO-WY-UT-MT",8,6,0.75
"Strat H2O SC","RpartScore","EvIdry","Training","NM-TX",5,3,0.6
"Strat H2O SC","RpartScore","EvIdry","Training","NV",4,3,0.75
"Strat H2O SC","RpartScore","EvNE","Testing","AZ",6,4,0.666666666666667
"Strat H2O SC","RpartScore","EvNE","Testing","CA",5,5,1
"Strat H2O SC","RpartScore","EvNE","Testing","CO-WY-UT-MT",2,1,0.5
"Strat H2O SC","RpartScore","EvNE","Testing","NM-TX",4,2,0.5
"Strat H2O SC","RpartScore","EvNE","Testing","NV",4,3,0.75
"Strat H2O SC","RpartScore","EvNE","Training","AZ",19,16,0.842105263157895
"Strat H2O SC","RpartScore","EvNE","Training","CA",12,12,1
"Strat H2O SC","RpartScore","EvNE","Training","CO-WY-UT-MT",12,11,0.916666666666667
"Strat H2O SC","RpartScore","EvNE","Training","NM-TX",10,8,0.8
"Strat H2O SC","RpartScore","EvNE","Training","NV",13,12,0.923076923076923
"Strat H2O SC","RpartScore","EvNE_SInm","Testing","AZ",6,3,0.5
"Strat H2O SC","RpartScore","EvNE_SInm","Testing","CA",5,5,1
"Strat H2O SC","RpartScore","EvNE_SInm","Testing","CO-WY-UT-MT",2,1,0.5
"Strat H2O SC","RpartScore","EvNE_SInm","Testing","NM-TX",4,2,0.5
"Strat H2O SC","RpartScore","EvNE_SInm","Testing","NV",4,3,0.75
"Strat H2O SC","RpartScore","EvNE_SInm","Training","AZ",19,16,0.842105263157895
"Strat H2O SC","RpartScore","EvNE_SInm","Training","CA",12,12,1
"Strat H2O SC","RpartScore","EvNE_SInm","Training","CO-WY-UT-MT",12,11,0.916666666666667
"Strat H2O SC","RpartScore","EvNE_SInm","Training","NM-TX",10,8,0.8
"Strat H2O SC","RpartScore","EvNE_SInm","Training","NV",13,12,0.923076923076923
"Strat H2O SC","RpartScore","EvNE_SIpnw","Testing","AZ",6,4,0.666666666666667
"Strat H2O SC","RpartScore","EvNE_SIpnw","Testing","CA",5,5,1
"Strat H2O SC","RpartScore","EvNE_SIpnw","Testing","CO-WY-UT-MT",2,1,0.5
"Strat H2O SC","RpartScore","EvNE_SIpnw","Testing","NM-TX",4,2,0.5
"Strat H2O SC","RpartScore","EvNE_SIpnw","Testing","NV",4,3,0.75
"Strat H2O SC","RpartScore","EvNE_SIpnw","Training","AZ",19,16,0.842105263157895
"Strat H2O SC","RpartScore","EvNE_SIpnw","Training","CA",12,12,1
"Strat H2O SC","RpartScore","EvNE_SIpnw","Training","CO-WY-UT-MT",12,11,0.916666666666667
"Strat H2O SC","RpartScore","EvNE_SIpnw","Training","NM-TX",10,8,0.8
"Strat H2O SC","RpartScore","EvNE_SIpnw","Training","NV",13,12,0.923076923076923
"Strat H2O SC","RpartScore","PnotE","Testing","AZ",2,2,1
"Strat H2O SC","RpartScore","PnotE","Testing","CA",2,2,1
"Strat H2O SC","RpartScore","PnotE","Testing","NM-TX",1,1,1
"Strat H2O SC","RpartScore","PnotE","Training","AZ",3,3,1
"Strat H2O SC","RpartScore","PnotE","Training","CA",3,3,1
"Strat H2O SC","RpartScore","PnotE","Training","CO-WY-UT-MT",3,3,1
"Strat H2O SC","RpartScore","PnotE","Training","NM-TX",4,4,1
"Strat H2O SC","RpartScore","PnotE","Training","NV",6,6,1
"Strat H2O SC","RpartScore","PvIvE","Testing","AZ",6,2,0.333333333333333
"Strat H2O SC","RpartScore","PvIvE","Testing","CA",5,3,0.6
"Strat H2O SC","RpartScore","PvIvE","Testing","CO-WY-UT-MT",2,1,0.5
"Strat H2O SC","RpartScore","PvIvE","Testing","NM-TX",4,2,0.5
"Strat H2O SC","RpartScore","PvIvE","Testing","NV",4,3,0.75
"Strat H2O SC","RpartScore","PvIvE","Training","AZ",19,14,0.736842105263158
"Strat H2O SC","RpartScore","PvIvE","Training","CA",12,10,0.833333333333333
"Strat H2O SC","RpartScore","PvIvE","Training","CO-WY-UT-MT",12,9,0.75
"Strat H2O SC","RpartScore","PvIvE","Training","NM-TX",10,7,0.7
"Strat H2O SC","RpartScore","PvIvE","Training","NV",13,8,0.615384615384615
"Strat H2O SC","RpartScore","PvIwet","Testing","AZ",3,1,0.333333333333333
"Strat H2O SC","RpartScore","PvIwet","Testing","CA",5,3,0.6
"Strat H2O SC","RpartScore","PvIwet","Testing","NM-TX",2,2,1
"Strat H2O SC","RpartScore","PvIwet","Testing","NV",1,1,1
"Strat H2O SC","RpartScore","PvIwet","Training","AZ",6,4,0.666666666666667
"Strat H2O SC","RpartScore","PvIwet","Training","CA",9,7,0.777777777777778
"Strat H2O SC","RpartScore","PvIwet","Training","CO-WY-UT-MT",4,3,0.75
"Strat H2O SC","RpartScore","PvIwet","Training","NM-TX",5,4,0.8
"Strat H2O SC","RpartScore","PvIwet","Training","NV",9,5,0.555555555555556
"Strat H2O SC","RpartScore","PvNP","Testing","AZ",6,4,0.666666666666667
"Strat H2O SC","RpartScore","PvNP","Testing","CA",5,3,0.6
"Strat H2O SC","RpartScore","PvNP","Testing","CO-WY-UT-MT",2,2,1
"Strat H2O SC","RpartScore","PvNP","Testing","NM-TX",4,4,1
"Strat H2O SC","RpartScore","PvNP","Testing","NV",4,4,1
"Strat H2O SC","RpartScore","PvNP","Training","AZ",19,17,0.894736842105263
"Strat H2O SC","RpartScore","PvNP","Training","CA",12,10,0.833333333333333
"Strat H2O SC","RpartScore","PvNP","Training","CO-WY-UT-MT",12,10,0.833333333333333
"Strat H2O SC","RpartScore","PvNP","Training","NM-TX",10,9,0.9
"Strat H2O SC","RpartScore","PvNP","Training","NV",13,9,0.692307692307692
"Strat SC","RandomForest","EnotP","Testing","AZ",2,2,1
"Strat SC","RandomForest","EnotP","Testing","CA",1,1,1
"Strat SC","RandomForest","EnotP","Testing","NM-TX",1,1,1
"Strat SC","RandomForest","EnotP","Testing","NV",2,2,1
"Strat SC","RandomForest","EnotP","Training","AZ",10,9,0.9
"Strat SC","RandomForest","EnotP","Training","CA",2,2,1
"Strat SC","RandomForest","EnotP","Training","CO-WY-UT-MT",5,5,1
"Strat SC","RandomForest","EnotP","Training","NM-TX",4,4,1
"Strat SC","RandomForest","EnotP","Training","NV",2,2,1
"Strat SC","RandomForest","EvIdry","Testing","AZ",1,1,1
"Strat SC","RandomForest","EvIdry","Testing","CA",1,1,1
"Strat SC","RandomForest","EvIdry","Testing","CO-WY-UT-MT",2,0,0
"Strat SC","RandomForest","EvIdry","Testing","NM-TX",2,1,0.5
"Strat SC","RandomForest","EvIdry","Testing","NV",2,2,1
"Strat SC","RandomForest","EvIdry","Training","AZ",13,8,0.615384615384615
"Strat SC","RandomForest","EvIdry","Training","CA",2,2,1
"Strat SC","RandomForest","EvIdry","Training","CO-WY-UT-MT",8,2,0.25
"Strat SC","RandomForest","EvIdry","Training","NM-TX",5,4,0.8
"Strat SC","RandomForest","EvIdry","Training","NV",5,3,0.6
"Strat SC","RandomForest","EvNE","Testing","AZ",3,3,1
"Strat SC","RandomForest","EvNE","Testing","CA",3,3,1
"Strat SC","RandomForest","EvNE","Testing","CO-WY-UT-MT",2,0,0
"Strat SC","RandomForest","EvNE","Testing","NM-TX",5,4,0.8
"Strat SC","RandomForest","EvNE","Testing","NV",4,4,1
"Strat SC","RandomForest","EvNE","Training","AZ",22,18,0.818181818181818
"Strat SC","RandomForest","EvNE","Training","CA",14,13,0.928571428571429
"Strat SC","RandomForest","EvNE","Training","CO-WY-UT-MT",12,6,0.5
"Strat SC","RandomForest","EvNE","Training","NM-TX",9,8,0.888888888888889
"Strat SC","RandomForest","EvNE","Training","NV",13,9,0.692307692307692
"Strat SC","RandomForest","EvNE_SInm","Testing","AZ",3,3,1
"Strat SC","RandomForest","EvNE_SInm","Testing","CA",3,3,1
"Strat SC","RandomForest","EvNE_SInm","Testing","CO-WY-UT-MT",2,0,0
"Strat SC","RandomForest","EvNE_SInm","Testing","NM-TX",5,4,0.8
"Strat SC","RandomForest","EvNE_SInm","Testing","NV",4,4,1
"Strat SC","RandomForest","EvNE_SInm","Training","AZ",22,17,0.772727272727273
"Strat SC","RandomForest","EvNE_SInm","Training","CA",14,14,1
"Strat SC","RandomForest","EvNE_SInm","Training","CO-WY-UT-MT",12,6,0.5
"Strat SC","RandomForest","EvNE_SInm","Training","NM-TX",9,8,0.888888888888889
"Strat SC","RandomForest","EvNE_SInm","Training","NV",13,9,0.692307692307692
"Strat SC","RandomForest","EvNE_SIpnw","Testing","AZ",3,3,1
"Strat SC","RandomForest","EvNE_SIpnw","Testing","CA",3,3,1
"Strat SC","RandomForest","EvNE_SIpnw","Testing","CO-WY-UT-MT",2,0,0
"Strat SC","RandomForest","EvNE_SIpnw","Testing","NM-TX",5,4,0.8
"Strat SC","RandomForest","EvNE_SIpnw","Testing","NV",4,4,1
"Strat SC","RandomForest","EvNE_SIpnw","Training","AZ",22,18,0.818181818181818
"Strat SC","RandomForest","EvNE_SIpnw","Training","CA",14,13,0.928571428571429
"Strat SC","RandomForest","EvNE_SIpnw","Training","CO-WY-UT-MT",12,6,0.5
"Strat SC","RandomForest","EvNE_SIpnw","Training","NM-TX",9,7,0.777777777777778
"Strat SC","RandomForest","EvNE_SIpnw","Training","NV",13,9,0.692307692307692
"Strat SC","RandomForest","PnotE","Testing","AZ",1,1,1
"Strat SC","RandomForest","PnotE","Testing","CA",1,1,1
"Strat SC","RandomForest","PnotE","Testing","NM-TX",2,2,1
"Strat SC","RandomForest","PnotE","Testing","NV",2,2,1
"Strat SC","RandomForest","PnotE","Training","AZ",4,4,1
"Strat SC","RandomForest","PnotE","Training","CA",4,4,1
"Strat SC","RandomForest","PnotE","Training","CO-WY-UT-MT",3,3,1
"Strat SC","RandomForest","PnotE","Training","NM-TX",3,3,1
"Strat SC","RandomForest","PnotE","Training","NV",4,3,0.75
"Strat SC","RandomForest","PvIvE","Testing","AZ",3,3,1
"Strat SC","RandomForest","PvIvE","Testing","CA",3,2,0.666666666666667
"Strat SC","RandomForest","PvIvE","Testing","CO-WY-UT-MT",2,0,0
"Strat SC","RandomForest","PvIvE","Testing","NM-TX",5,4,0.8
"Strat SC","RandomForest","PvIvE","Testing","NV",4,2,0.5
"Strat SC","RandomForest","PvIvE","Training","AZ",22,15,0.681818181818182
"Strat SC","RandomForest","PvIvE","Training","CA",14,8,0.571428571428571
"Strat SC","RandomForest","PvIvE","Training","CO-WY-UT-MT",12,4,0.333333333333333
"Strat SC","RandomForest","PvIvE","Training","NM-TX",9,8,0.888888888888889
"Strat SC","RandomForest","PvIvE","Training","NV",13,4,0.307692307692308
"Strat SC","RandomForest","PvIwet","Testing","AZ",1,1,1
"Strat SC","RandomForest","PvIwet","Testing","CA",2,1,0.5
"Strat SC","RandomForest","PvIwet","Testing","NM-TX",3,3,1
"Strat SC","RandomForest","PvIwet","Testing","NV",2,0,0
"Strat SC","RandomForest","PvIwet","Training","AZ",8,6,0.75
"Strat SC","RandomForest","PvIwet","Training","CA",12,6,0.5
"Strat SC","RandomForest","PvIwet","Training","CO-WY-UT-MT",4,2,0.5
"Strat SC","RandomForest","PvIwet","Training","NM-TX",4,4,1
"Strat SC","RandomForest","PvIwet","Training","NV",8,1,0.125
"Strat SC","RandomForest","PvNP","Testing","AZ",3,3,1
"Strat SC","RandomForest","PvNP","Testing","CA",3,2,0.666666666666667
"Strat SC","RandomForest","PvNP","Testing","CO-WY-UT-MT",2,2,1
"Strat SC","RandomForest","PvNP","Testing","NM-TX",5,5,1
"Strat SC","RandomForest","PvNP","Testing","NV",4,2,0.5
"Strat SC","RandomForest","PvNP","Training","AZ",22,18,0.818181818181818
"Strat SC","RandomForest","PvNP","Training","CA",14,9,0.642857142857143
"Strat SC","RandomForest","PvNP","Training","CO-WY-UT-MT",12,10,0.833333333333333
"Strat SC","RandomForest","PvNP","Training","NM-TX",9,9,1
"Strat SC","RandomForest","PvNP","Training","NV",13,7,0.538461538461538
"Strat SC","Rpart","EnotP","Testing","AZ",2,2,1
"Strat SC","Rpart","EnotP","Testing","CA",1,1,1
"Strat SC","Rpart","EnotP","Testing","NM-TX",1,1,1
"Strat SC","Rpart","EnotP","Testing","NV",2,2,1
"Strat SC","Rpart","EnotP","Training","AZ",10,10,1
"Strat SC","Rpart","EnotP","Training","CA",2,2,1
"Strat SC","Rpart","EnotP","Training","CO-WY-UT-MT",5,5,1
"Strat SC","Rpart","EnotP","Training","NM-TX",4,4,1
"Strat SC","Rpart","EnotP","Training","NV",2,2,1
"Strat SC","Rpart","EvIdry","Testing","AZ",1,1,1
"Strat SC","Rpart","EvIdry","Testing","CA",1,1,1
"Strat SC","Rpart","EvIdry","Testing","CO-WY-UT-MT",2,2,1
"Strat SC","Rpart","EvIdry","Testing","NM-TX",2,1,0.5
"Strat SC","Rpart","EvIdry","Testing","NV",2,0,0
"Strat SC","Rpart","EvIdry","Training","AZ",13,8,0.615384615384615
"Strat SC","Rpart","EvIdry","Training","CA",2,2,1
"Strat SC","Rpart","EvIdry","Training","CO-WY-UT-MT",8,3,0.375
"Strat SC","Rpart","EvIdry","Training","NM-TX",5,5,1
"Strat SC","Rpart","EvIdry","Training","NV",5,5,1
"Strat SC","Rpart","EvNE","Testing","AZ",3,3,1
"Strat SC","Rpart","EvNE","Testing","CA",3,3,1
"Strat SC","Rpart","EvNE","Testing","CO-WY-UT-MT",2,2,1
"Strat SC","Rpart","EvNE","Testing","NM-TX",5,4,0.8
"Strat SC","Rpart","EvNE","Testing","NV",4,2,0.5
"Strat SC","Rpart","EvNE","Training","AZ",22,17,0.772727272727273
"Strat SC","Rpart","EvNE","Training","CA",14,14,1
"Strat SC","Rpart","EvNE","Training","CO-WY-UT-MT",12,7,0.583333333333333
"Strat SC","Rpart","EvNE","Training","NM-TX",9,9,1
"Strat SC","Rpart","EvNE","Training","NV",13,12,0.923076923076923
"Strat SC","Rpart","EvNE_SInm","Testing","AZ",3,3,1
"Strat SC","Rpart","EvNE_SInm","Testing","CA",3,3,1
"Strat SC","Rpart","EvNE_SInm","Testing","CO-WY-UT-MT",2,2,1
"Strat SC","Rpart","EvNE_SInm","Testing","NM-TX",5,4,0.8
"Strat SC","Rpart","EvNE_SInm","Testing","NV",4,2,0.5
"Strat SC","Rpart","EvNE_SInm","Training","AZ",22,17,0.772727272727273
"Strat SC","Rpart","EvNE_SInm","Training","CA",14,14,1
"Strat SC","Rpart","EvNE_SInm","Training","CO-WY-UT-MT",12,7,0.583333333333333
"Strat SC","Rpart","EvNE_SInm","Training","NM-TX",9,9,1
"Strat SC","Rpart","EvNE_SInm","Training","NV",13,12,0.923076923076923
"Strat SC","Rpart","EvNE_SIpnw","Testing","AZ",3,3,1
"Strat SC","Rpart","EvNE_SIpnw","Testing","CA",3,3,1
"Strat SC","Rpart","EvNE_SIpnw","Testing","CO-WY-UT-MT",2,2,1
"Strat SC","Rpart","EvNE_SIpnw","Testing","NM-TX",5,4,0.8
"Strat SC","Rpart","EvNE_SIpnw","Testing","NV",4,2,0.5
"Strat SC","Rpart","EvNE_SIpnw","Training","AZ",22,17,0.772727272727273
"Strat SC","Rpart","EvNE_SIpnw","Training","CA",14,14,1
"Strat SC","Rpart","EvNE_SIpnw","Training","CO-WY-UT-MT",12,7,0.583333333333333
"Strat SC","Rpart","EvNE_SIpnw","Training","NM-TX",9,8,0.888888888888889
"Strat SC","Rpart","EvNE_SIpnw","Training","NV",13,12,0.923076923076923
"Strat SC","Rpart","PnotE","Testing","AZ",1,1,1
"Strat SC","Rpart","PnotE","Testing","CA",1,1,1
"Strat SC","Rpart","PnotE","Testing","NM-TX",2,2,1
"Strat SC","Rpart","PnotE","Testing","NV",2,2,1
"Strat SC","Rpart","PnotE","Training","AZ",4,4,1
"Strat SC","Rpart","PnotE","Training","CA",4,4,1
"Strat SC","Rpart","PnotE","Training","CO-WY-UT-MT",3,3,1
"Strat SC","Rpart","PnotE","Training","NM-TX",3,3,1
"Strat SC","Rpart","PnotE","Training","NV",4,4,1
"Strat SC","Rpart","PvIvE","Testing","AZ",3,3,1
"Strat SC","Rpart","PvIvE","Testing","CA",3,1,0.333333333333333
"Strat SC","Rpart","PvIvE","Testing","CO-WY-UT-MT",2,2,1
"Strat SC","Rpart","PvIvE","Testing","NM-TX",5,3,0.6
"Strat SC","Rpart","PvIvE","Testing","NV",4,2,0.5
"Strat SC","Rpart","PvIvE","Training","AZ",22,15,0.681818181818182
"Strat SC","Rpart","PvIvE","Training","CA",14,11,0.785714285714286
"Strat SC","Rpart","PvIvE","Training","CO-WY-UT-MT",12,7,0.583333333333333
"Strat SC","Rpart","PvIvE","Training","NM-TX",9,8,0.888888888888889
"Strat SC","Rpart","PvIvE","Training","NV",13,9,0.692307692307692
"Strat SC","Rpart","PvIwet","Testing","AZ",1,1,1
"Strat SC","Rpart","PvIwet","Testing","CA",2,0,0
"Strat SC","Rpart","PvIwet","Testing","NM-TX",3,2,0.666666666666667
"Strat SC","Rpart","PvIwet","Testing","NV",2,2,1
"Strat SC","Rpart","PvIwet","Training","AZ",8,7,0.875
"Strat SC","Rpart","PvIwet","Training","CA",12,9,0.75
"Strat SC","Rpart","PvIwet","Training","CO-WY-UT-MT",4,4,1
